Cijena,Kilometraza,Zapremina_motora,Snaga_motora,Registrovan,Godina,Brand_enc,Model_enc,Tip_enc,Gorivo_enc
22500.0,290000.0,2.2,125.0,0,2010.0,30,261,4,1
48950.0,149419.0,2.2,100.0,0,2017.0,30,306,10,1
13490.0,221441.0,1.6,77.0,1,2011.0,1,95,4,1
23700.0,257190.0,2.0,135.0,0,2013.0,2,63,2,1
28000.0,200351.0,1.6,96.0,1,2015.0,32,464,10,1
62900.0,164140.0,2.0,228.0,0,2017.0,1,493,4,0
30000.0,165500.0,2.2,140.0,1,2014.0,25,476,4,1
11500.0,250000.0,2.0,110.0,1,2010.0,48,425,2,1
19900.0,220000.0,2.0,103.0,0,2012.0,1,98,4,1
22900.0,142000.0,1.5,75.0,0,2020.0,6,161,4,1
22500.0,219000.0,2.0,110.0,0,2014.0,45,328,2,1
36000.0,253459.0,3.0,180.0,1,2012.0,45,555,12,1
62900.0,123923.0,2.0,140.0,0,2018.0,46,600,10,1
18800.0,133000.0,2.0,103.0,1,2010.0,1,97,4,1
10500.0,176000.0,1.6,55.0,0,2010.0,48,285,4,1
38900.0,90000.0,1.6,85.0,1,2018.0,1,97,4,1
34000.0,191000.0,1.6,85.0,0,2019.0,45,556,8,1
14950.0,300001.0,2.0,103.0,0,2012.0,45,441,4,1
8000.0,284000.0,2.0,100.0,1,2008.0,6,171,4,1
9500.0,292000.0,2.0,125.0,1,2006.0,1,98,2,1
19500.0,147000.0,1.6,55.0,0,2017.0,6,161,5,1
25950.0,231000.0,2.0,120.0,1,2014.0,14,372,12,1
21800.0,212000.0,1.6,85.0,0,2017.0,45,328,2,1
3100.0,350000.0,2.0,100.0,1,2007.0,34,46,2,1
10999.0,215000.0,1.5,66.0,0,2012.0,32,422,4,1
15900.0,42000.0,1.6,55.0,1,2016.0,34,15,5,1
46900.0,133000.0,2.0,110.0,1,2018.0,25,253,12,1
9700.0,272000.0,2.0,105.0,1,2008.0,6,171,4,1
6300.0,212323.0,1.4,55.0,1,2009.0,39,349,5,1
32900.0,138000.0,2.0,103.0,1,2012.0,45,550,12,1
9750.0,141000.0,1.2,51.0,0,2011.0,13,438,4,0
19999.0,260000.0,2.0,91.0,1,2014.0,44,127,2,1
18900.0,255000.0,2.0,120.0,0,2014.0,14,491,4,1
13650.0,237045.0,2.0,103.0,0,2009.0,45,328,4,1
23700.0,223000.0,2.2,110.0,0,2013.0,29,199,10,1
38900.0,150000.0,1.8,73.0,1,2019.0,44,157,10,3
44900.0,142000.0,2.0,140.0,1,2018.0,39,125,12,1
30000.0,334000.0,2.2,100.0,1,2016.0,30,260,2,1
65000.0,200333.0,3.0,190.0,0,2015.0,35,400,4,1
18990.0,127500.0,1.6,77.0,0,2014.0,48,480,4,1
10699.0,200000.0,1.4,50.0,0,2013.0,34,15,5,1
20900.0,279852.0,2.0,135.0,0,2016.0,48,425,2,1
33000.0,250000.0,2.0,140.0,0,2016.0,2,36,2,1
119000.0,40000.0,2.0,220.0,1,2019.0,35,142,1,0
14650.0,212000.0,1.6,81.0,0,2015.0,33,407,4,1
16990.0,201871.0,2.0,103.0,0,2012.0,45,328,4,1
90000.0,136000.0,3.0,221.0,1,2017.0,25,478,10,1
84999.0,195000.0,3.0,210.0,0,2019.0,45,555,10,1
13333.0,199000.0,2.0,80.0,1,2011.0,30,91,4,1
23900.0,50000.0,1.2,61.0,0,2020.0,43,527,5,0
37900.0,165000.0,2.0,132.0,1,2016.0,20,605,4,1
11400.0,277000.0,1.2,55.0,0,2011.0,48,285,2,1
16500.0,228000.0,2.0,96.0,1,2015.0,33,618,4,1
25000.0,192283.0,1.5,80.0,0,2017.0,9,258,12,1
22900.0,173000.0,2.2,129.0,0,2013.0,29,199,12,1
8200.0,230000.0,1.3,55.0,0,2011.0,33,238,5,1
11500.0,210270.0,1.6,68.0,0,2012.0,34,32,2,1
35700.0,200000.0,2.0,110.0,1,2016.0,2,47,11,1
30900.0,271000.0,3.0,225.0,0,2010.0,2,596,12,1
9900.0,196000.0,1.6,77.0,0,2010.0,45,328,4,1
21950.0,215000.0,1.6,81.0,0,2016.0,45,328,4,1
9600.0,400000.0,1.9,85.0,1,2006.0,1,98,4,1
15200.0,147000.0,1.6,55.0,0,2018.0,34,15,4,1
21500.0,147000.0,1.5,75.0,0,2018.0,34,567,4,1
23000.0,137000.0,1.5,66.0,1,2015.0,36,365,2,1
24900.0,188000.0,2.0,88.0,1,2016.0,14,372,10,1
28300.0,156328.0,1.5,96.0,1,2019.0,33,219,0,1
25900.0,248000.0,2.0,110.0,1,2014.0,1,97,4,1
5000.0,278000.0,1.4,69.0,1,2008.0,4,128,4,4
21000.0,291000.0,2.4,136.0,0,2009.0,46,600,4,1
12999.0,259800.0,1.6,77.0,0,2011.0,48,612,10,1
28900.0,142000.0,2.0,110.0,0,2013.0,1,459,12,1
6500.0,300000.0,1.9,66.0,0,2004.0,45,328,4,1
16900.0,182122.0,1.6,77.0,0,2014.0,45,328,4,1
14950.0,230101.0,2.0,103.0,0,2011.0,45,441,2,1
64950.0,181000.0,2.8,147.0,0,2013.0,21,587,12,1
16500.0,244000.0,1.6,77.0,0,2015.0,48,425,4,1
4750.0,260000.0,1.6,75.0,1,2003.0,45,441,4,4
19000.0,163.5,1.9,95.0,0,2012.0,43,339,10,1
5300.0,249000.0,1.8,85.0,1,2004.0,2,34,4,0
88000.0,202000.0,3.0,235.0,0,2018.0,2,81,4,1
19500.0,133000.0,1.5,73.0,0,2019.0,6,161,5,1
12222.0,292000.0,1.5,66.0,0,2013.0,36,216,4,1
39800.0,200000.0,2.0,110.0,1,2018.0,45,550,10,1
9600.0,325000.0,1.9,85.0,1,2006.0,1,98,2,1
26500.0,188000.0,1.6,85.0,0,2019.0,39,384,4,1
27990.0,207800.0,1.6,88.0,0,2017.0,48,526,4,1
17989.0,194896.0,1.6,100.0,0,2019.0,33,351,2,1
18500.0,247282.0,1.6,77.0,0,2014.0,45,441,2,1
19000.0,89000.0,2.0,103.0,0,2008.0,21,220,4,1
26000.0,247000.0,2.0,103.0,0,2012.0,45,550,4,1
25800.0,257000.0,2.0,130.0,0,2013.0,1,100,4,1
42980.0,106684.0,2.2,100.0,0,2019.0,30,306,4,1
57000.0,38000.0,2.0,140.0,1,2017.0,1,101,4,1
3750.0,316000.0,1.6,80.0,1,2006.0,34,13,4,1
23900.0,239652.0,1.6,85.0,0,2019.0,45,328,4,1
23700.0,258854.0,2.0,85.0,1,2013.0,2,34,4,1
9500.0,200000.0,1.4,90.0,1,2009.0,45,328,5,0
10500.0,106000.0,1.0,44.0,0,2012.0,45,568,5,0
18850.0,207445.0,1.6,73.0,0,2018.0,6,166,4,1
46000.0,163432.0,2.0,110.0,0,2020.0,45,441,4,1
48900.0,108000.0,2.0,185.0,1,2018.0,1,98,2,0
9999.0,142000.0,1.2,51.0,1,2009.0,13,55,5,0
11900.0,252000.0,2.0,103.0,1,2009.0,45,441,2,1
15990.0,152000.0,1.5,75.0,0,2019.0,34,15,5,1
28999.0,235000.0,2.0,135.0,0,2013.0,45,328,4,1
42900.0,123540.0,1.5,96.0,0,2020.0,34,11,4,1
2800.0,400000.0,1.9,88.0,1,2004.0,36,403,2,1
8650.0,240000.0,1.5,66.0,0,2010.0,36,403,4,1
23900.0,207000.0,1.5,80.0,0,2017.0,9,258,12,1
18900.0,155000.0,1.6,55.0,0,2017.0,6,161,4,1
16900.0,149000.0,1.2,61.0,0,2019.0,34,15,4,1
16200.0,119000.0,1.5,55.0,0,2018.0,36,216,4,1
12400.0,159000.0,1.2,60.0,0,2014.0,34,15,5,0
32500.0,191202.0,1.6,88.0,0,2017.0,34,27,4,1
18500.0,251880.0,2.0,103.0,1,2012.0,45,441,2,1
22000.0,133000.0,1.7,96.0,0,2014.0,33,412,10,1
12800.0,270111.0,2.0,105.0,1,2009.0,39,280,4,1
6900.0,211423.0,1.2,103.0,0,2009.0,48,285,4,0
9500.0,390000.0,2.0,103.0,1,2008.0,6,171,4,1
85500.0,44000.0,2.0,140.0,1,2019.0,2,593,12,1
10900.0,277000.0,2.2,125.0,1,2004.0,2,63,4,0
28200.0,76000.0,1.6,88.0,1,2016.0,43,582,10,0
17490.0,280000.0,2.0,125.0,1,2012.0,45,328,4,1
17800.0,275000.0,2.0,103.0,0,2012.0,45,441,2,1
27500.0,301000.0,3.0,220.0,1,2012.0,2,69,4,1
95000.0,195000.0,3.0,190.0,1,2017.0,30,319,10,1
78900.0,190000.0,3.0,184.0,0,2017.0,35,209,10,1
9999.0,237000.0,2.0,103.0,1,2009.0,45,441,2,1
20900.0,210500.0,1.5,80.0,1,2016.0,30,130,4,1
10999.0,279410.0,2.0,103.0,1,2008.0,45,441,2,1
17000.0,249000.0,2.0,103.0,0,2011.0,45,441,2,1
13950.0,267000.0,2.0,103.0,0,2010.0,1,97,4,1
36900.0,81560.0,2.2,125.0,1,2019.0,18,461,4,1
10990.0,249000.0,1.6,110.0,1,2012.0,34,32,4,1
84900.0,180000.0,3.0,193.0,1,2015.0,35,209,10,1
15500.0,305000.0,2.0,85.0,1,2010.0,2,33,4,1
37950.0,160000.0,2.0,110.0,1,2017.0,45,550,4,1
20400.0,241248.0,1.6,75.0,0,2015.0,45,202,0,1
37700.0,163000.0,1.5,96.0,0,2020.0,34,27,6,1
61000.0,207000.0,2.0,140.0,1,2019.0,2,63,4,1
31990.0,193000.0,2.0,110.0,0,2017.0,14,372,12,1
16800.0,144000.0,1.6,73.0,1,2016.0,34,32,4,1
34500.0,126000.0,1.5,96.0,0,2018.0,34,27,10,1
18000.0,279555.0,2.5,96.0,1,2008.0,45,532,4,1
22000.0,225000.0,1.6,85.0,0,2015.0,30,146,2,1
27900.0,266000.0,1.6,85.0,0,2018.0,48,425,4,1
90000.0,218000.0,3.0,120.0,0,2006.0,32,446,4,1
18250.0,288888.0,1.6,77.0,1,2011.0,45,441,4,1
11999.0,320000.0,2.0,103.0,0,2010.0,45,441,4,1
2999.0,254000.0,1.6,74.0,0,1997.0,45,441,4,0
11300.0,212000.0,1.5,81.0,1,2011.0,36,338,4,1
3000.0,312855.0,1.5,78.0,1,2005.0,36,403,4,1
16900.0,237000.0,1.6,77.0,0,2011.0,45,556,6,1
11800.0,211200.0,1.6,77.0,0,2011.0,48,285,5,1
20000.0,246000.0,2.0,100.0,0,2012.0,30,131,4,1
11500.0,250000.0,1.4,50.0,0,2015.0,6,161,5,1
39900.0,220000.0,2.0,110.0,0,2019.0,45,441,4,1
16400.0,266000.0,2.0,103.0,0,2011.0,45,328,4,1
13900.0,210000.0,1.6,77.0,0,2013.0,48,425,4,1
9500.0,190000.0,1.6,88.0,0,2009.0,28,424,5,0
14900.0,225000.0,1.6,77.0,0,2010.0,48,425,4,1
8900.0,246000.0,1.6,70.0,0,2009.0,30,89,5,0
80500.0,63000.0,3.0,210.0,0,2019.0,1,101,4,1
36360.0,127044.0,1.5,96.0,0,2019.0,34,27,10,1
14499.0,212000.0,1.6,77.0,0,2012.0,48,425,4,1
23900.0,218000.0,2.0,135.0,1,2013.0,48,426,2,1
13900.0,180611.0,1.4,66.0,0,2015.0,48,285,5,1
12400.0,270000.0,1.6,77.0,1,2010.0,48,425,2,1
22500.0,246.0,2.0,125.0,1,2013.0,45,567,2,1
20999.0,154000.0,2.0,110.0,1,2013.0,39,384,4,1
48800.0,278000.0,3.0,225.0,1,2012.0,2,598,12,1
49300.0,150000.0,2.0,85.0,0,2021.0,45,328,4,1
15990.0,256000.0,2.0,100.0,0,2011.0,1,98,2,1
20900.0,270000.0,1.6,81.0,1,2017.0,48,425,2,1
8800.0,239000.0,1.8,105.0,1,2011.0,2,34,4,0
10490.0,219323.0,1.6,77.0,0,2011.0,48,285,2,1
43900.0,173999.0,2.0,130.0,0,2018.0,34,57,10,1
20500.0,239510.0,2.0,103.0,0,2014.0,45,202,0,1
36950.0,218111.0,2.0,85.0,1,2017.0,45,550,10,1
31000.0,189000.0,1.5,85.0,0,2020.0,36,207,10,1
3400.0,423049.0,1.9,85.0,0,2006.0,36,338,4,1
10800.0,180000.0,1.6,88.0,0,2007.0,28,221,5,0
11200.0,123456.0,1.6,135.0,1,2010.0,28,228,5,0
19900.0,233000.0,2.0,105.0,0,2012.0,2,591,10,1
35900.0,250000.0,2.2,140.0,0,2013.0,25,476,4,1
65900.0,125000.0,2.0,173.0,1,2017.0,46,600,10,1
33950.0,213000.0,1.6,88.0,1,2018.0,45,441,4,1
16800.0,289000.0,1.6,100.0,0,2015.0,33,618,6,1
27900.0,89490.0,1.6,81.0,0,2015.0,45,332,4,1
68980.0,12717.0,1.4,100.0,0,2023.0,30,91,4,0
28500.0,238500.0,2.0,110.0,1,2017.0,45,441,2,1
12300.0,318400.0,2.2,100.0,0,2007.0,30,261,4,1
25900.0,44154.0,1.5,66.0,0,2017.0,32,409,5,1
41900.0,199875.0,2.2,130.0,0,2016.0,30,307,12,1
8950.0,248000.0,1.6,66.0,0,2010.0,48,486,4,1
30550.0,345000.0,3.0,180.0,1,2014.0,1,100,11,1
13900.0,274583.0,2.0,100.0,0,2010.0,2,36,4,1
11000.0,331945.0,2.9,140.0,0,2006.0,30,265,4,1
25600.0,198.0,1.6,66.0,1,2016.0,45,328,4,1
27950.0,227850.0,2.0,110.0,1,2017.0,45,441,2,1
46000.0,186000.0,4.0,240.0,1,2012.0,2,81,4,1
11400.0,240000.0,1.6,77.0,0,2011.0,45,328,2,1
21800.0,223587.0,2.0,110.0,0,2015.0,29,25,4,1
37500.0,215000.0,1.6,88.0,0,2020.0,45,441,4,1
17999.0,230323.0,1.6,77.0,0,2013.0,45,328,4,1
9800.0,250000.0,2.0,81.0,1,2009.0,45,441,2,1
18999.0,169000.0,1.4,66.0,1,2018.0,48,285,2,1
27900.0,178413.0,2.0,180.0,0,2013.0,2,593,12,0
51900.0,177700.0,2.0,110.0,1,2020.0,2,34,4,1
29990.0,229000.0,2.0,103.0,0,2013.0,1,459,10,1
25000.0,206000.0,2.0,169.0,0,2015.0,45,328,4,0
10990.0,229000.0,1.7,81.0,0,2010.0,33,124,4,1
10500.0,229000.0,1.6,77.0,0,2011.0,48,425,2,1
10800.0,219000.0,1.7,81.0,0,2010.0,33,124,4,1
12900.0,95000.0,1.6,115.0,0,2010.0,6,245,5,0
10999.0,132000.0,1.4,70.0,1,2011.0,6,161,5,0
23990.0,428000.0,3.0,120.0,0,2004.0,44,379,12,1
32999.0,167000.0,2.0,169.0,0,2014.0,45,328,4,0
28900.0,3240.0,2.2,150.0,0,2013.0,30,150,11,1
35900.0,219000.0,2.0,140.0,0,2016.0,1,100,4,1
23500.0,170000.0,1.5,70.0,0,2020.0,36,403,4,1
83700.0,240000.0,3.0,190.0,1,2016.0,2,598,12,1
18000.0,320000.0,3.2,111.0,0,2001.0,31,435,4,1
18500.0,350000.0,3.2,165.0,1,2008.0,30,153,4,1
50500.0,60000.0,1.7,110.0,1,2020.0,32,464,4,1
49900.0,220000.0,3.0,230.0,1,2015.0,1,505,6,1
7500.0,155000.0,1.2,85.0,0,2013.0,6,567,5,0
11700.0,240000.0,1.6,77.0,1,2010.0,45,328,4,1
25500.0,308482.0,3.0,210.0,0,2008.0,2,596,12,1
11000.0,270000.0,2.0,100.0,0,2009.0,2,34,4,1
25000.0,273000.0,3.0,150.0,0,2011.0,30,394,12,1
49000.0,185000.0,2.0,75.0,0,2017.0,45,538,3,1
39000.0,170000.0,2.0,110.0,1,2015.0,45,441,4,1
10500.0,276000.0,1.6,66.0,0,2011.0,48,285,2,1
30990.0,192387.0,2.0,110.0,1,2019.0,14,291,2,1
17950.0,223000.0,2.0,103.0,0,2011.0,48,612,12,1
17900.0,219000.0,2.0,100.0,1,2009.0,1,101,4,1
28900.0,196000.0,1.5,96.0,0,2018.0,34,27,10,1
54900.0,175348.0,3.0,200.0,1,2017.0,1,102,2,1
21300.0,257855.0,2.0,100.0,0,2013.0,1,98,2,1
43990.0,164705.0,2.0,176.0,0,2017.0,45,441,4,1
14999.0,190000.0,1.6,85.0,1,2013.0,14,291,5,1
23900.0,158860.0,1.5,77.0,0,2020.0,33,124,4,1
18400.0,253000.0,2.0,81.0,0,2012.0,48,612,4,1
7800.0,200931.0,1.6,125.0,0,2004.0,28,228,5,0
27900.0,189000.0,1.6,81.0,0,2016.0,1,97,4,1
2300.0,283500.0,1.7,55.0,0,2001.0,33,238,5,1
17900.0,241085.0,2.0,103.0,0,2011.0,48,612,4,1
18300.0,186000.0,1.2,85.0,1,2015.0,32,356,10,0
42800.0,182936.0,3.0,180.0,0,2011.0,1,103,4,1
21500.0,168000.0,1.5,80.0,0,2015.0,30,130,4,1
14400.0,214000.0,1.6,77.0,0,2012.0,48,425,2,1
59000.0,213500.0,2.0,176.0,1,2019.0,45,551,10,1
73500.0,10900.0,2.0,180.0,1,2022.0,45,328,4,0
18500.0,242500.0,1.6,77.0,0,2014.0,48,425,2,1
16000.0,216000.0,2.0,110.0,1,2010.0,45,328,4,1
48900.0,210000.0,2.0,110.0,1,2019.0,45,550,12,1
14499.0,0.0,2.5,128.0,1,2007.0,45,555,12,1
13200.0,249000.0,1.3,70.0,0,2015.0,33,238,4,1
21500.0,200000.0,1.6,77.0,1,2014.0,45,441,4,1
20000.0,311000.0,3.0,176.0,0,2011.0,45,447,4,1
8550.0,316000.0,2.0,100.0,1,2005.0,46,495,4,1
16500.0,322000.0,2.0,88.0,0,2011.0,1,98,2,1
12950.0,185000.0,1.6,77.0,0,2011.0,45,328,4,1
23500.0,140478.0,1.5,110.0,0,2016.0,36,405,4,1
13800.0,249366.0,2.0,103.0,0,2010.0,45,328,4,1
27999.0,218000.0,1.6,85.0,0,2018.0,45,556,4,1
34000.0,158289.0,1.5,81.0,0,2021.0,34,11,10,1
125000.0,104000.0,3.0,195.0,0,2020.0,2,596,4,1
29999.0,258000.0,3.0,220.0,1,2011.0,2,68,2,1
18500.0,208670.0,2.0,80.0,1,2012.0,30,130,4,1
16000.0,228676.0,2.0,103.0,0,2009.0,45,550,10,1
123900.0,140000.0,3.0,210.0,1,2018.0,1,104,4,1
74300.0,117000.0,2.0,143.0,0,2019.0,30,184,12,1
34900.0,139000.0,1.5,96.0,0,2018.0,34,27,6,1
22900.0,185000.0,1.6,85.0,0,2018.0,48,425,2,1
21500.0,240000.0,2.0,100.0,1,2011.0,30,147,4,1
17100.0,84324.0,1.0,54.0,1,2020.0,9,507,10,0
38000.0,284000.0,3.0,180.0,1,2013.0,1,460,10,1
15500.0,245914.0,2.0,103.0,1,2009.0,1,97,4,1
32800.0,203500.0,2.0,103.0,0,2014.0,1,459,10,1
12200.0,201542.0,1.6,77.0,1,2013.0,24,251,4,1
7000.0,270000.0,1.9,96.0,1,2004.0,1,98,4,1
4300.0,337000.0,2.0,85.0,1,2001.0,45,328,2,4
27800.0,210000.0,2.0,105.0,0,2012.0,1,460,12,1
44000.0,211438.0,2.0,176.0,0,2017.0,45,441,4,1
22000.0,195000.0,3.0,176.0,0,2010.0,17,629,4,1
8950.0,266465.0,1.2,55.0,0,2012.0,39,349,5,1
1000.0,240000.0,1.4,62.0,0,2003.0,17,106,4,0
1200.0,278000.0,1.5,60.0,0,2004.0,17,326,4,1
5000.0,214000.0,2.0,110.0,0,2008.0,36,377,4,1
5000.0,199000.0,1.6,66.0,0,2010.0,14,291,4,1
1200.0,200000.0,1.6,77.0,0,2006.0,17,272,4,0
14950.0,220000.0,2.0,103.0,0,2010.0,48,526,2,1
6500.0,208000.0,2.0,100.0,0,2008.0,34,46,4,1
37490.0,181800.0,2.0,110.0,0,2021.0,48,425,2,1
105000.0,5531.0,1.0,150.0,1,2023.0,44,619,4,2
29700.0,1174.0,1.5,78.0,1,2022.0,27,616,10,0
15499.0,254000.0,2.2,100.0,1,2010.0,30,148,4,1
37999.0,163554.0,1.5,96.0,0,2020.0,34,11,10,1
11000.0,278000.0,1.6,66.0,0,2010.0,45,450,4,1
38990.0,165900.0,1.5,96.0,0,2020.0,34,27,10,1
58000.0,104323.0,2.0,184.0,1,2019.0,2,66,4,0
10900.0,321000.0,2.0,118.0,0,2010.0,33,351,2,1
26990.0,170556.0,1.5,88.0,0,2019.0,14,291,4,1
31990.0,71600.0,1.5,74.0,0,2018.0,14,271,10,1
17900.0,196217.0,1.6,73.0,0,2018.0,6,166,4,1
7750.0,225495.0,1.2,55.0,1,2010.0,39,349,2,1
28000.0,250000.0,3.0,190.0,0,2011.0,2,66,4,1
14500.0,290000.0,2.0,103.0,1,2009.0,45,441,4,1
3200.0,166000.0,1.7,92.0,0,2000.0,14,455,11,0
20000.0,230000.0,2.2,100.0,1,2012.0,30,147,4,1
44500.0,208561.0,2.0,110.0,0,2018.0,48,369,6,1
10950.0,208000.0,2.0,96.0,0,2012.0,33,351,2,1
26000.0,180400.0,2.0,100.0,0,2011.0,1,460,10,1
18000.0,288000.0,1.6,77.0,0,2013.0,45,328,1,1
15990.0,240000.0,1.6,77.0,0,2013.0,48,425,4,1
10900.0,198000.0,1.6,77.0,0,2011.0,48,425,2,1
22200.0,114434.0,1.6,73.0,0,2018.0,6,168,5,1
92900.0,65800.0,3.0,210.0,1,2020.0,2,66,4,1
14000.0,191000.0,1.6,118.0,1,1994.0,16,215,4,0
11500.0,169000.0,1.2,0.0,0,2016.0,6,166,4,0
10999.0,189000.0,1.2,63.0,0,2011.0,1,95,5,0
69900.0,86000.0,2.2,154.0,1,2018.0,0,522,12,1
5600.0,198000.0,1.2,55.0,1,2011.0,36,565,5,0
22000.0,297000.0,3.0,174.0,0,2008.0,2,596,12,1
15300.0,204000.0,1.6,77.0,0,2011.0,45,328,4,1
24500.0,180000.0,1.6,88.0,0,2020.0,45,328,2,1
18000.0,314000.0,2.0,105.0,1,2009.0,45,443,4,1
30900.0,211000.0,2.0,110.0,1,2015.0,2,34,4,1
10400.0,263903.0,2.0,80.0,0,2010.0,30,91,5,1
19300.0,244500.0,2.0,105.0,0,2010.0,1,98,4,1
51900.0,178672.0,2.0,110.0,0,2020.0,39,543,4,1
7300.0,300000.0,1.3,62.0,0,2010.0,13,457,4,1
62990.0,155000.0,2.0,143.0,1,2016.0,30,261,4,1
16200.0,201673.0,1.6,75.0,0,2010.0,45,202,4,1
89900.0,120000.0,2.0,140.0,1,2020.0,2,63,4,1
17700.0,180000.0,2.0,120.0,0,2011.0,6,247,4,1
25500.0,209000.0,1.6,88.0,1,2016.0,45,441,2,1
9899.0,174812.0,1.9,62.0,1,2004.0,36,365,0,1
16450.0,143000.0,2.2,120.0,0,2012.0,21,220,12,1
24950.0,127861.0,1.5,85.0,0,2020.0,36,216,5,1
14200.0,151000.0,1.5,55.0,1,2016.0,36,216,4,1
13900.0,212000.0,2.0,81.0,0,2011.0,45,202,6,1
42000.0,195000.0,2.0,100.0,0,2017.0,25,476,12,1
30000.0,175000.0,1.6,88.0,1,2017.0,34,27,10,1
19900.0,200000.0,2.0,103.0,0,2012.0,1,98,2,1
65000.0,155000.0,2.0,190.0,1,2018.0,46,600,10,1
65000.0,40000.0,2.0,110.0,1,2021.0,48,367,10,1
7800.0,307000.0,1.6,84.0,1,2008.0,22,620,4,1
10800.0,183123.0,2.0,104.0,1,2008.0,41,373,12,1
51999.0,160000.0,2.0,140.0,1,2016.0,1,101,4,1
45000.0,225000.0,2.0,103.0,1,2014.0,45,536,3,1
13000.0,255.0,1.6,84.0,1,2013.0,6,166,4,1
19999.0,260000.0,1.6,59.0,0,2019.0,45,450,4,1
28900.0,225321.0,2.0,140.0,0,2016.0,45,442,4,1
22900.0,119737.0,1.3,63.0,0,2012.0,43,354,7,0
49000.0,278000.0,2.0,110.0,0,2017.0,45,536,4,1
52900.0,129000.0,2.0,140.0,1,2017.0,45,550,12,1
15900.0,288652.0,2.0,103.0,1,2011.0,45,441,4,1
12450.0,271678.0,1.2,55.0,0,2012.0,45,450,4,1
17900.0,273000.0,2.2,100.0,0,2011.0,30,147,3,1
25500.0,168000.0,1.4,64.0,0,2017.0,1,95,4,1
23900.0,160000.0,1.5,96.0,0,2019.0,6,170,6,1
10499.0,209000.0,1.6,77.0,0,2010.0,45,441,4,1
15999.0,207000.0,1.6,77.0,1,2011.0,45,441,4,1
35000.0,263000.0,3.2,200.0,1,2013.0,31,435,12,1
18800.0,180000.0,1.7,85.0,0,2011.0,22,520,4,1
37500.0,119484.0,1.5,96.0,0,2019.0,34,27,10,1
18950.0,230000.0,1.7,85.0,0,2011.0,22,520,4,1
45000.0,123000.0,2.3,150.0,1,2010.0,2,615,1,0
25500.0,97000.0,1.6,73.0,0,2018.0,34,32,4,1
14999.0,145000.0,1.0,44.0,1,2019.0,48,285,4,0
14900.0,214000.0,2.0,125.0,0,2010.0,1,97,4,1
55000.0,132000.0,2.0,228.0,0,2018.0,45,328,4,0
7950.0,208000.0,1.6,66.0,0,2011.0,39,349,4,1
35900.0,135000.0,1.5,96.0,0,2020.0,34,61,4,1
33500.0,185000.0,2.0,103.0,0,2015.0,45,443,11,1
14900.0,254000.0,1.6,84.0,0,2014.0,34,61,2,1
10250.0,238000.0,1.6,55.0,1,2013.0,48,285,5,1
10500.0,250.0,1.6,82.0,1,2012.0,34,57,10,1
10500.0,299360.0,2.0,103.0,1,2006.0,45,441,4,1
8999.0,330000.0,2.0,103.0,1,2005.0,45,441,4,1
18600.0,247000.0,2.0,103.0,0,2014.0,45,202,0,1
17000.0,220000.0,2.0,120.0,0,2010.0,17,628,4,0
24400.0,211000.0,2.0,110.0,0,2014.0,45,328,4,1
12800.0,294000.0,2.0,103.0,1,2010.0,39,116,6,1
4300.0,323000.0,1.5,78.0,0,2007.0,36,403,5,1
27600.0,190000.0,1.6,100.0,0,2017.0,33,351,4,1
23900.0,170000.0,1.6,85.0,0,2018.0,45,328,2,1
9999.0,242000.0,1.6,82.0,0,2012.0,34,14,4,1
4200.0,234000.0,1.6,80.0,1,2004.0,34,46,2,1
17500.0,290000.0,2.0,103.0,1,2009.0,45,443,4,1
16200.0,310000.0,2.7,140.0,1,2008.0,1,98,4,1
19600.0,288000.0,1.6,81.0,0,2017.0,48,425,2,1
39999.0,120000.0,2.0,85.0,0,2020.0,45,328,4,1
18400.0,194700.0,2.0,103.0,0,2011.0,45,515,4,1
37990.0,237600.0,2.0,140.0,0,2016.0,39,125,12,1
34900.0,152000.0,1.6,88.0,0,2017.0,34,57,4,1
12900.0,254035.0,1.6,77.0,1,2010.0,45,556,6,1
15950.0,227000.0,1.6,84.0,0,2014.0,34,27,6,1
15900.0,179379.0,2.0,96.0,0,2011.0,44,127,4,1
30999.0,240000.0,2.0,140.0,1,2014.0,2,593,10,1
21950.0,254881.0,2.0,100.0,0,2013.0,30,132,4,1
29900.0,180.0,1.6,85.0,0,2019.0,45,328,4,1
18600.0,186000.0,1.6,77.0,0,2013.0,48,425,2,1
21300.0,249500.0,2.0,103.0,0,2013.0,45,441,4,1
14900.0,220.0,2.0,93.0,0,2011.0,44,580,6,1
3100.0,350000.0,1.9,44.0,1,1999.0,45,256,0,1
11900.0,195000.0,1.6,68.0,0,2011.0,6,245,4,1
15300.0,190000.0,1.6,77.0,1,2011.0,45,441,2,1
6300.0,285000.0,4.2,206.0,0,2003.0,1,104,4,4
12500.0,190000.0,2.2,120.0,1,2011.0,33,120,10,1
24990.0,224442.0,1.6,85.0,0,2019.0,48,425,2,1
22500.0,221000.0,2.0,88.0,1,2012.0,1,98,2,1
17000.0,290000.0,1.6,77.0,1,2011.0,45,441,4,1
4800.0,182500.0,2.0,110.0,1,2001.0,5,434,6,4
15600.0,220000.0,2.0,103.0,0,2010.0,14,372,4,1
41000.0,159000.0,1.5,96.0,0,2019.0,6,249,10,1
39990.0,83126.0,2.0,103.0,1,2020.0,21,481,12,1
22750.0,265000.0,2.0,103.0,1,2014.0,45,441,2,1
