Brand,Model,Cijena,Kilometraza,Zapremina_motora,Snaga_motora,Tip,Registrovan,Godina,Gorivo
Volkswagen,Polo,5350.0,200000.0,1.2,47.0,,true,2005.0,Benzin
Ford,Mondeo,3300.0,324568.0,2.0,103.0,,0,2008.0,Dizel
Audi,A6,16500.0,349000.0,2.0,125.0,Karavan,0,2010.0,Dizel
Renault,Scenic,1700.0,2600554.0,1.9,88.0,,0,2005.0,Dizel
Škoda,Octavia,10500.0,95000.0,1.9,77.0,,0,2008.0,Dizel
Volkswagen,Tiguan,24900.0,199000.0,2.0,125.0,SUV,0,2012.0,Dizel
Land Rover,Freelander,14700.0,320000.0,2.2,110.0,Terenac,0,2007.0,Dizel
Audi,Q8,124999.0,99400.0,3.0,210.0,SUV,0,2019.0,Dizel
Audi,A3,13000.0,290000.0,1.9,77.0,,true,2008.0,Dizel
Škoda,Octavia,15500.0,263644.0,2.0,103.0,,0,2010.0,Dizel
Volkswagen,Golf,23900.0,241112.0,2.0,110.0,Limuzina,0,2015.0,Dizel
Volkswagen,Golf,6400.0,235000.0,1.6,77.0,Limuzina,true,2002.0,Benzin
Škoda,Fabia,8400.0,200000.0,1.6,55.0,,0,2010.0,Dizel
Peugeot,308,6400.0,380000.0,2.0,100.0,Karavan,true,2009.0,Dizel
Audi,A4,20500.0,240000.0,2.0,110.0,Karavan,0,2014.0,Dizel
Toyota,Yaris,7890.0,228000.0,1.3,74.0,Limuzina,true,2009.0,Benzin
BMW,440 Gran Coupe,150000.0,99.0,4.5,999.0,Sportski/kupe,true,2015.0,Benzin
Seat,Ibiza,7999.0,248000.0,1.2,55.0,,0,2011.0,Dizel
Škoda,Octavia,9200.0,359500.0,1.9,77.0,,0,2007.0,Dizel
Volkswagen,Passat,7000.0,310000.0,1.9,77.0,,0,2006.0,Dizel
Volkswagen,Passat CC,17900.0,258000.0,2.0,103.0,Limuzina,true,2009.0,Dizel
Audi,A3,9500.0,310000.0,2.0,103.0,Limuzina,true,2004.0,Dizel
Peugeot,307,2550.0,324560.0,1.6,80.0,,0,2002.0,Benzin
Volkswagen,Touran,27000.0,243431.0,2.0,110.0,Monovolumen,0,2017.0,Dizel
Škoda,Octavia,7500.0,300000.0,2.0,103.0,Limuzina,true,2005.0,Dizel
Volvo,XC 60,57990.0,119502.0,2.0,140.0,Terenac,0,2019.0,Dizel
Renault,Megane,12500.0,191.0,1.5,70.0,,true,2015.0,Dizel
Volvo,XC 60,57990.0,63199.0,2.0,140.0,Terenac,0,2019.0,Dizel
Volvo,XC 60,64990.0,127858.0,2.0,140.0,Terenac,0,2019.0,Dizel
Volkswagen,Golf,8600.0,264000.0,1.9,77.0,Limuzina,0,2005.0,Dizel
Audi,A6,88900.0,85400.0,3.0,210.0,Limuzina,true,2019.0,Dizel
Škoda,Octavia,9800.0,264000.0,2.0,81.0,Limuzina,0,2011.0,Dizel
Mercedes-Benz,A 180,39990.0,187000.0,1.5,85.0,,false,2020.0,Dizel
Volkswagen,Golf,9300.0,250000.0,1.9,110.0,,0,1996.0,Dizel
Kia,Rio,12000.0,240000.0,1.1,55.0,Malo auto,0,2011.0,Dizel
Opel,Astra,8700.0,222000.0,1.7,81.0,Karavan,true,2011.0,Dizel
Volkswagen,Passat,29500.0,241737.0,2.0,140.0,Karavan,0,2015.0,Dizel
Audi,A4,5950.0,295000.0,1.9,74.0,,0,2002.0,Dizel
Renault,Megane,1800.0,250000.0,1.6,80.0,Limuzina,true,2005.0,Benzin
Volkswagen,Passat,12900.0,584000.0,2.0,104.0,Karavan,0,2011.0,Dizel
Peugeot,203,4000.0,300.0,2.0,80.0,,0,2003.0,Dizel
Volkswagen,Jetta,4150.0,225000.0,1.8,110.0,Limuzina,true,2001.0,Plin
Toyota,Avensis,14000.0,312000.0,2.2,130.0,Karavan,false,2009.0,Dizel
Volkswagen,Passat,15000.0,248000.0,2.0,103.0,,0,2012.0,Dizel
Volkswagen,Passat,3500.0,11111.0,2.5,110.0,,0,2001.0,Dizel
Volkswagen,Golf,18900.0,235000.0,1.6,77.0,Limuzina,true,2013.0,Dizel
Peugeot,3008,15900.0,199000.0,1.6,88.0,,0,2015.0,Dizel
Peugeot,208,15300.0,230000.0,1.6,73.0,Malo auto,true,2017.0,Dizel
Mercedes-Benz,GL 320,26000.0,240000.0,3.0,256.0,SUV,true,2007.0,Dizel
Volkswagen,Golf,11800.0,270000.0,1.6,77.0,Malo auto,true,2011.0,Dizel
Mercedes-Benz,230,2990.0,0.0,2.3,0.0,,0,1984.0,Benzin
Peugeot,308,12400.0,236000.0,1.6,82.0,,0,2012.0,Dizel
Fiat,Bravo,6450.0,255000.0,1.9,88.0,,true,2009.0,Dizel
Opel,Grandland X,48950.0,4600.0,1.2,96.0,SUV,true,2023.0,Benzin
Audi,A6,28900.0,259000.0,2.0,130.0,,0,2013.0,Dizel
Volkswagen,Golf,1000.0,392000.0,1.6,44.0,,0,1985.0,Dizel
Mercedes-Benz,Citan,19350.0,220000.0,1.5,81.0,Caddy,true,2015.0,Dizel
Volkswagen,Passat,8300.0,1.0,1.9,77.0,Limuzina,0,2006.0,Dizel
Volkswagen,Golf,12000.0,245000.0,1.6,77.0,Limuzina,false,2010.0,Dizel
MINI,Cooper Countryman,23500.0,146000.0,1.6,84.0,,true,2013.0,Dizel
Volkswagen,Tiguan,35000.0,217000.0,2.0,130.0,Terenac,true,2013.0,Dizel
Škoda,Felicia,1400.0,220000.0,1.6,55.0,Karavan,0,2001.0,Benzin
Volkswagen,Golf,10300.0,327000.0,1.6,77.0,Karavan,true,2011.0,Dizel
Smart,ForTwo,11500.0,160143.0,1.0,45.0,Sportski/kupe,true,2013.0,Benzin
Volkswagen,Passat,28900.0,260000.0,1.6,88.0,,0,2015.0,Dizel
Volkswagen,Golf,48990.0,80681.0,2.0,110.0,Limuzina,false,2020.0,Dizel
Mazda,CX-7,15700.0,152800.0,2.2,127.0,SUV,0,2011.0,Dizel
Peugeot,Partner,15700.0,159.0,1.6,66.0,,0,2015.0,Dizel
Volkswagen,Passat,22800.0,224852.0,2.0,110.0,,0,2017.0,Dizel
BMW,118,17900.0,230000.0,2.0,105.0,Malo auto,true,2013.0,Dizel
Audi,A5,23500.0,289000.0,3.0,176.0,,0,2009.0,Dizel
Mercedes-Benz,S 320,27500.0,304000.0,3.2,173.0,,0,2008.0,Dizel
Peugeot,607,5300.0,450000.0,2.2,98.0,,0,2001.0,Dizel
Dacia,Dokker,13900.0,217124.0,1.5,70.0,Karavan,true,2014.0,Dizel
Audi,A4,8400.0,270000.0,2.0,103.0,Karavan,true,2007.0,Dizel
Audi,A5,16990.0,195.0,2.0,132.0,Sportski/kupe,true,2011.0,Benzin
Peugeot,5008,37900.0,156740.0,1.5,96.0,Monovolumen,false,2018.0,Dizel
Volkswagen,Golf,3200.0,256000.0,1.4,55.0,Limuzina,0,2000.0,Benzin
Renault,Clio,15500.0,158000.0,1.5,66.0,Karavan,true,2015.0,Dizel
Audi,A4,16500.0,290000.0,2.0,105.0,Karavan,true,2009.0,Dizel
Renault,Clio,6800.0,253000.0,1.5,50.0,Malo auto,0,2008.0,Dizel
Škoda,Octavia,23999.0,247000.0,1.6,66.0,Limuzina,0,2017.0,Dizel
Volkswagen,Passat,6500.0,335000.0,1.9,96.0,Limuzina,true,2002.0,Dizel
Renault,Grand Scenic,5100.0,331000.0,1.9,88.0,,0,2006.0,Dizel
Alfa Romeo,MiTo,17490.0,15180.0,1.4,57.0,Malo auto,true,2017.0,Benzin
Fiat,Punto,1500.0,250000.0,1.9,44.0,,0,2001.0,Dizel
Renault,Megane,3950.0,300000.0,1.5,60.0,Malo auto,true,2004.0,Dizel
Mercedes-Benz,A 180,9000.0,25821.0,2.0,80.0,,0,2010.0,Dizel
Mercedes-Benz,E 200,17000.0,550000.0,2.2,100.0,Limuzina,true,2015.0,Dizel
Mercedes-Benz,E 320,16000.0,320000.0,3.0,174.0,Limuzina,true,2006.0,Dizel
Opel,Corsa,7000.0,210.0,1.3,55.0,,true,2009.0,Dizel
Mercedes-Benz,GLA 200,36200.0,282000.0,2.2,100.0,Terenac,true,2016.0,Dizel
Jeep,Grand Cherokee,14000.0,320.0,2.7,120.0,,0,2002.0,Dizel
BMW,730,18500.0,350000.0,3.0,170.0,Limuzina,true,2007.0,Dizel
Mercedes-Benz,E 220,104990.0,46214.0,2.0,147.0,Limuzina,false,2023.0,Dizel
Seat,Ibiza,1800.0,300000.0,1.4,44.0,,0,2001.0,Benzin
Škoda,Octavia,8300.0,308000.0,2.0,103.0,,0,2007.0,Dizel
Fiat,Doblo,9999.0,239000.0,1.6,77.0,Caddy,true,2010.0,Dizel
Volkswagen,Passat,26500.0,172000.0,2.0,155.0,Limuzina,true,2011.0,Benzin
Seat,Ibiza,1800.0,211253.0,1.4,40.0,,true,2002.0,Benzin
Fiat,Punto,1150.0,109556.0,1.2,44.0,,0,2002.0,Benzin
Škoda,Superb,14900.0,330000.0,2.0,103.0,Limuzina,true,2010.0,Dizel
Peugeot,206,2300.0,250000.0,1.4,55.0,Limuzina,true,2003.0,Benzin
Peugeot,3008,43900.0,138700.0,1.5,96.0,Monovolumen,false,2021.0,Dizel
Citroen,C3,4200.0,219000.0,1.4,50.0,Malo auto,0,2008.0,Dizel
Dodge,Challenger,99000.0,41000.0,3.6,225.0,Sportski/kupe,true,2017.0,Benzin
Volkswagen,Passat,9500.0,360000.0,2.0,103.0,Karavan,true,2005.0,Dizel
Audi,A6,93000.0,173000.0,2.0,150.0,Limuzina,true,2019.0,Dizel
Volkswagen,Golf,6200.0,290352.0,1.9,66.0,,0,2001.0,Dizel
Audi,A3,26800.0,217500.0,2.0,135.0,Malo auto,true,2013.0,Dizel
Renault,Megane,1800.0,0.0,1.6,66.0,,0,1998.0,Benzin
Volkswagen,Golf,4700.0,274351.0,1.6,74.0,Ostalo,true,2003.0,Benzin
Citroen,C4,2200.0,300000.0,1.6,66.0,Limuzina,true,2005.0,Dizel
Volkswagen,Passat,20500.0,240000.0,1.6,77.0,,0,2014.0,Dizel
Škoda,Octavia,16800.0,195000.0,1.6,77.0,Karavan,true,2013.0,Dizel
Volkswagen,Touran,10250.0,251222.0,1.9,77.0,Limuzina,true,2008.0,Dizel
BMW,320,3500.0,250000.0,2.0,100.0,Karavan,0,2001.0,Dizel
Volkswagen,Golf,19300.0,285000.0,1.6,81.0,Limuzina,0,2014.0,Dizel
Fiat,Punto,2350.0,161000.0,1.9,44.0,Malo auto,0,2001.0,Dizel
Fiat,Punto,3000.0,177000.0,1.2,44.0,,0,2004.0,Benzin
Volkswagen,Touran,13800.0,271500.0,1.6,77.0,Monovolumen,true,2011.0,Dizel
Volkswagen,Touareg,17500.0,270000.0,2.5,130.0,SUV,true,2009.0,Dizel
Audi,A3,13999.0,215000.0,1.6,77.0,,0,2012.0,Dizel
Volkswagen,Passat,14500.0,241000.0,1.6,77.0,Karavan,0,2012.0,Dizel
Škoda,Fabia,9600.0,235000.0,1.6,77.0,Karavan,0,2010.0,Dizel
Mercedes-Benz,A 170,3000.0,322000.0,1.7,70.0,Malo auto,true,2001.0,Dizel
Ford,C-Max,6300.0,229278.0,1.6,80.0,,true,2007.0,Dizel
Seat,Ibiza,2000.0,81.0,1.9,81.0,,0,2001.0,Dizel
Ford,Grand C-Max,16300.0,98888.0,1.6,88.0,Monovolumen,true,2015.0,Dizel
Volkswagen,Tiguan,42900.0,189000.0,2.0,110.0,Terenac,0,2016.0,Dizel
Volkswagen,Passat,5000.0,350500.0,1.9,96.0,,0,2005.0,Dizel
Peugeot,508,17800.0,270000.0,2.0,125.0,Karavan,true,2013.0,Dizel
Volkswagen,Golf,16000.0,210000.0,1.6,81.0,Karavan,0,2014.0,Dizel
Peugeot,307,2200.0,358000.0,2.0,66.0,Karavan,0,2004.0,Dizel
BMW,520,55000.0,67000.0,2.0,140.0,Karavan,true,2018.0,Dizel
Peugeot,2008,24900.0,74000.0,1.6,88.0,SUV,0,2017.0,Dizel
Ford,Focus,31850.0,160000.0,2.0,110.0,,0,2018.0,Dizel
BMW,520,21000.0,228000.0,2.0,140.0,Karavan,true,2016.0,Dizel
Volkswagen,Passat,15750.0,195000.0,1.6,105.0,Karavan,0,2013.0,Dizel
Volkswagen,Golf,17850.0,238000.0,1.6,77.0,Malo auto,true,2015.0,Dizel
BMW,520,24900.0,258000.0,2.0,135.0,Limuzina,0,2010.0,Dizel
Peugeot,407,6500.0,289000.0,2.0,100.0,Limuzina,true,2004.0,Dizel
Volkswagen,Golf,12450.0,270000.0,1.6,77.0,Limuzina,true,2011.0,Dizel
BMW,X5,140000.0,130000.0,3.0,195.0,SUV,false,2019.0,Dizel
Renault,Megane,8700.0,264114.0,1.5,81.0,Karavan,true,2010.0,Dizel
Škoda,Roomster,9800.0,270000.0,1.6,77.0,,0,2011.0,Dizel
Volkswagen,Golf,19600.0,155000.0,1.6,81.0,Limuzina,true,2016.0,Dizel
Škoda,Octavia,17000.0,248291.0,1.6,81.0,Karavan,0,2014.0,Dizel
Tesla,Model Y,100000.0,24000.0,1.0,340.0,SUV,0,2023.0,Elektro
Audi,A6,10500.0,340000.0,3.0,165.0,Limuzina,true,2005.0,Dizel
Mercedes-Benz,ML 400,13500.0,300000.0,4.0,185.0,,0,2003.0,Dizel
Škoda,Fabia,3900.0,325768.0,1.9,74.0,Karavan,true,2005.0,Dizel
Volkswagen,Passat,4400.0,300000.0,1.9,85.0,Karavan,true,2000.0,Dizel
Volkswagen,Golf,3600.0,410000.0,1.9,66.0,Karavan,0,2002.0,Dizel
Opel,Astra,6400.0,261231.0,1.3,66.0,,0,2007.0,Dizel
Nissan,Qashqai,16800.0,245000.0,1.5,81.0,Terenac,false,2013.0,Dizel
BMW,325,23000.0,237050.0,3.0,160.0,Limuzina,true,2009.0,Benzin
Seat,Leon,9500.0,291.573,2.0,103.0,,true,2007.0,Dizel
Volkswagen,Jetta,13999.0,241350.0,1.6,77.0,Limuzina,false,2011.0,Dizel
Renault,Megane,3450.0,277800.0,2.0,98.0,,false,2006.0,Plin
BMW,525,12800.0,329000.0,2.5,130.0,Limuzina,true,2005.0,Dizel
Škoda,Citigo,13900.0,157000.0,1.0,90.0,Malo auto,true,2015.0,Benzin
Volkswagen,Golf,18500.0,193000.0,1.6,81.0,Limuzina,0,2013.0,Dizel
Renault,Megane,3500.0,190000.0,1.6,77.0,,0,2008.0,Benzin
Ford,Kuga,18500.0,197.0,2.0,103.0,SUV,0,2011.0,Dizel
Mercedes-Benz,ML 350,56190.0,107500.0,3.5,225.0,Terenac,0,2012.0,Benzin
Fiat,Bravo,7800.0,218.0,1.4,66.0,,0,2010.0,Benzin
Mazda,323,1500.0,35400.0,1.6,74.0,,true,2001.0,Plin
Volkswagen,Golf,13250.0,211455.0,1.6,77.0,Limuzina,0,2010.0,Dizel
Volkswagen,Golf Plus,10990.0,268000.0,1.6,77.0,Limuzina,0,2010.0,Dizel
Mercedes-Benz,C 220,15900.0,278000.0,2.2,125.0,Limuzina,false,2010.0,Dizel
Mercedes-Benz,Vito,10000.0,123456.0,2.2,110.0,,0,2004.0,Dizel
Audi,A3,10500.0,272000.0,1.6,66.0,Limuzina,true,2009.0,Dizel
Opel,Insignia,13000.0,175000.0,2.0,96.0,Limuzina,0,2009.0,Dizel
Fiat,Sedici,12400.0,250000.0,2.0,99.0,,0,2012.0,Dizel
Škoda,Yeti,17500.0,312000.0,2.0,81.0,Terenac,false,2011.0,Dizel
Volkswagen,Golf,9800.0,335719.0,2.0,103.0,Limuzina,true,2005.0,Dizel
Jeep,Compass,13600.0,235000.0,2.2,120.0,,0,2012.0,Dizel
Volkswagen,Golf,12800.0,272000.0,2.0,81.0,,true,2009.0,Dizel
Mercedes-Benz,C 350,13800.0,350000.0,3.0,154.0,Limuzina,false,2011.0,Dizel
Opel,Zafira,6300.0,242461.0,1.9,88.0,Karavan,true,2006.0,Dizel
Volkswagen,Passat,4500.0,320000.0,1.9,96.0,,0,2004.0,Dizel
Peugeot,2008,22800.0,98500.0,1.2,60.0,SUV,true,2018.0,Benzin
Toyota,Corolla,34900.0,30000.0,1.5,92.0,Limuzina,true,2022.0,Benzin
Peugeot,208,12390.0,75650.0,1.2,60.0,,true,2012.0,Benzin
Volkswagen,Golf,5200.0,425000.0,1.9,66.0,,0,2004.0,Dizel
Audi,A3,13200.0,257000.0,2.0,103.0,Limuzina,0,2010.0,Dizel
Alfa Romeo,4C,25000.0,95000.0,1.9,140.0,Limuzina,0,2019.0,Dizel
Audi,A8,45000.0,234000.0,3.0,184.0,Limuzina,true,2010.0,Dizel
Audi,Q5,33900.0,270000.0,2.0,140.0,,0,2014.0,Dizel
Mercedes-Benz,ML 320,4000.0,283000.0,3.2,160.0,SUV,0,2002.0,Plin
Fiat,Bravo,2000.0,277000.0,1.6,76.0,Malo auto,true,2000.0,Plin
Audi,A4,38650.0,228800.0,2.0,195.0,Limuzina,true,2018.0,Dizel
Peugeot,308,8700.0,183245.0,1.6,82.0,,0,2011.0,Dizel
Volkswagen,Golf,3500.0,150000.0,1.6,66.0,,0,2002.0,Plin
Volkswagen,Golf,26000.0,202000.0,1.6,85.0,Malo auto,0,2017.0,Dizel
Ford,Kuga,17500.0,224000.0,2.0,103.0,SUV,0,2012.0,Dizel
Škoda,Fabia,9999.0,238000.0,1.6,66.0,Limuzina,0,2012.0,Dizel
Volkswagen,Polo,11700.0,220000.0,1.2,55.0,,false,2012.0,Dizel
Ford,Focus,2600.0,250000.0,1.8,66.0,,true,2004.0,Dizel
Peugeot,2008,18300.0,124000.0,1.6,68.0,,true,2014.0,Dizel
Toyota,Auris,18980.0,104000.0,1.6,97.0,Limuzina,true,2014.0,Benzin
Mercedes-Benz,CLA 200,31900.0,256421.0,2.0,100.0,Limuzina,true,2013.0,Dizel
Škoda,Roomster,7300.0,279000.0,1.9,77.0,Limuzina,0,2009.0,Dizel
Mercedes-Benz,C 200,14650.0,207365.0,2.2,100.0,Limuzina,true,2009.0,Dizel
Seat,Ibiza,8700.0,231000.0,1.6,66.0,Malo auto,0,2010.0,Dizel
Audi,Q5,39900.0,229000.0,2.0,140.0,SUV,false,2016.0,Dizel
Fiat,500X,33990.0,14830.0,1.0,88.0,Limuzina,true,2023.0,Benzin
Volkswagen,Passat,11200.0,275000.0,2.0,103.0,,0,2009.0,Dizel
Mercedes-Benz,B 220,29999.0,245000.0,2.2,130.0,Limuzina,true,2015.0,Dizel
Audi,A3,23400.0,240000.0,1.6,77.0,,true,2014.0,Dizel
Audi,A6,4500.0,413000.0,2.4,121.0,Limuzina,true,2000.0,Plin
Volkswagen,Polo,4500.0,340000.0,1.4,55.0,,0,2006.0,Dizel
Seat,Ibiza,4500.0,205800.0,1.2,44.0,Malo auto,true,2008.0,Plin
Škoda,Octavia,5500.0,370000.0,1.9,66.0,,true,2002.0,Dizel
Ford,C-Max,5950.0,190228.0,1.7,85.0,Monovolumen,true,2007.0,Dizel
Peugeot,308,10900.0,180000.0,1.6,82.0,Limuzina,0,2013.0,Dizel
Škoda,Octavia Scout,13000.0,290000.0,2.0,103.0,Karavan,true,2007.0,Dizel
Citroen,Xsara Picasso,2550.0,390000.0,2.0,66.0,,true,2003.0,Dizel
Renault,Megane,5000.0,220000.0,1.5,78.0,Limuzina,true,2006.0,Dizel
Volkswagen,Bora,4000.0,280429.0,1.9,85.0,,0,2001.0,Dizel
Citroen,C4,5500.0,301000.0,1.6,66.0,Limuzina,true,2005.0,Dizel
BMW,525,14900.0,330000.0,2.5,120.0,Limuzina,true,2007.0,Dizel
Fiat,Panda,6000.0,170000.0,1.3,55.0,Malo auto,true,2010.0,Dizel
Volkswagen,Touareg,39990.0,229850.0,3.0,180.0,Terenac,false,2014.0,Dizel
Fiat,Stilo,1550.0,2200.0,1.9,85.0,,0,2003.0,Dizel
Opel,Antara,13500.0,255560.0,2.0,110.0,,0,2008.0,Dizel
Volkswagen,Golf,12400.0,164000.0,1.4,59.0,Limuzina,0,2009.0,Benzin
Renault,Scenic,2650.0,114000.0,1.6,78.0,Limuzina,true,2000.0,Benzin
Volkswagen,Polo,10900.0,228323.0,1.6,66.0,Malo auto,false,2011.0,Dizel
Volkswagen,Passat,9900.0,288000.0,2.0,103.0,Limuzina,true,2006.0,Dizel
Volkswagen,Golf,19900.0,196000.0,1.6,77.0,Limuzina,true,2014.0,Dizel
Audi,A4,19000.0,223000.0,2.0,88.0,Limuzina,true,2009.0,Dizel
Seat,Ibiza,5700.0,191282.0,1.4,55.0,Limuzina,true,2007.0,Dizel
Citroen,C5,5500.0,273.414,2.0,80.0,Karavan,true,2002.0,Dizel
Ford,Focus,2700.0,380000.0,1.8,66.0,,true,2001.0,Dizel
Volkswagen,Golf,10800.0,203000.0,1.2,63.0,Limuzina,true,2010.0,Benzin
Peugeot,3008,10900.0,174000.0,1.6,112.0,Monovolumen,0,2011.0,Benzin
Peugeot,208,14300.0,135000.0,1.4,50.0,Malo auto,true,2013.0,Dizel
Volkswagen,Passat,5000.0,260000.0,1.9,74.0,,0,2004.0,Dizel
Volkswagen,Passat,5900.0,310000.0,1.9,96.0,,0,2004.0,Dizel
Mercedes-Benz,SL 63 AMG,329990.0,2658.0,4.0,430.0,Kabriolet,false,2023.0,Benzin
BMW,320,5900.0,377665.0,2.0,110.0,Karavan,true,2004.0,Dizel
Peugeot,5008,11900.0,220000.0,2.0,110.0,Monovolumen,0,2011.0,Dizel
Peugeot,308,19990.0,162049.0,1.5,75.0,Limuzina,false,2018.0,Dizel
Volkswagen,Passat CC,17000.0,225.0,2.0,103.0,Sportski/kupe,0,2010.0,Dizel
Volkswagen,Golf,7000.0,200000.0,1.9,77.0,,0,2004.0,Dizel
Mercedes-Benz,Drugi,1000.0,1000000.0,1.1,50.0,,0,1980.0,Benzin
Mercedes-Benz,C 220,13500.0,270000.0,2.2,125.0,Karavan,0,2010.0,Dizel
Volkswagen,Golf,1500.0,123456789.0,1.6,47.0,,0,1989.0,Dizel
Mercedes-Benz,E 350,24500.0,280000.0,3.0,180.0,Limuzina,true,2010.0,Dizel
Audi,A2,3650.0,29000.0,1.4,55.0,,true,2000.0,Benzin
Peugeot,5008,38500.0,156000.0,1.5,96.0,Terenac,0,2019.0,Dizel
Audi,Q7,21000.0,309000.0,3.0,171.0,,0,2006.0,Dizel
Mazda,626,2700.0,310311.0,2.0,81.0,,0,2002.0,Dizel
Kia,Stonic,24990.0,63127.0,1.2,62.0,Terenac,false,2020.0,Benzin
Audi,A6,37000.0,223000.0,3.0,180.0,Limuzina,true,2011.0,Dizel
Škoda,Octavia,14500.0,230000.0,2.0,105.0,Karavan,0,2013.0,Dizel
BMW,X3,19000.0,223000.0,2.0,130.0,SUV,true,2009.0,Dizel
Volkswagen,Tiguan,21000.0,140000.0,2.0,103.0,SUV,true,2008.0,Dizel
Audi,A3,9200.0,290000.0,2.0,103.0,,true,2005.0,Dizel
Audi,A8,18000.0,328000.0,4.2,257.0,Limuzina,true,2007.0,Benzin
Volvo,V90 Cross Country,89900.0,40600.0,2.0,145.0,Karavan,true,2022.0,Dizel
Renault,Megane,3000.0,290000.0,1.5,1.5,Malo auto,0,2007.0,Dizel
Peugeot,307,4900.0,400000.0,2.0,74.0,,true,2003.0,Dizel
BMW,520,82500.0,115000.0,2.0,140.0,Limuzina,true,2019.0,Dizel
Audi,A3,15999.0,226500.0,2.0,103.0,Sportski/kupe,true,2009.0,Dizel
Peugeot,307,3000.0,300000.0,2.0,79.0,Limuzina,true,2003.0,Dizel
Audi,Q5,27900.0,220000.0,2.0,125.0,,0,2011.0,Dizel
Volkswagen,Golf,8300.0,0.0,1.9,66.0,,0,2007.0,Dizel
Renault,Scenic,2800.0,307800.0,1.6,79.0,Monovolumen,true,2001.0,Benzin
Audi,A4,5500.0,350000.0,1.9,96.0,Limuzina,true,2002.0,Dizel
Dacia,Sandero,6900.0,235000.0,1.2,55.0,Limuzina,0,2014.0,Benzin
Citroen,C4 Picasso,14950.0,291234.0,1.6,85.0,Monovolumen,true,2014.0,Dizel
Volkswagen,Golf,14000.0,290000.0,1.6,81.0,Malo auto,true,2016.0,Dizel
Škoda,Octavia,18999.0,240000.0,1.6,81.0,Karavan,0,2015.0,Dizel
Citroen,C5,10950.0,243253.0,2.0,103.0,Limuzina,true,2009.0,Dizel
Renault,Megane,3.5,380.45,1.5,74.0,Karavan,true,2005.0,Dizel
Mercedes-Benz,E 220,9000.0,280000.0,2.2,110.0,Limuzina,true,2002.0,Dizel
MINI,Cooper,7850.0,210000.0,1.6,88.0,Malo auto,true,2007.0,Benzin
Opel,Corsa,12200.0,68400.0,1.2,63.0,Malo auto,true,2013.0,Benzin
Škoda,Superb,31000.0,285000.0,2.0,110.0,Limuzina,true,2016.0,Dizel
Volkswagen,Passat,13500.0,230000.0,2.0,103.0,Karavan,true,2009.0,Dizel
Opel,Corsa,1500.0,300000.0,1.5,37.0,,0,1995.0,Dizel
Subaru,Forester,2000.0,250000.0,2.0,92.0,,0,2000.0,Benzin
Škoda,Fabia,9300.0,224000.0,1.2,55.0,Malo auto,true,2012.0,Dizel
Audi,A4,8000.0,3900000.0,1.9,96.0,,true,2003.0,Dizel
Fiat,Punto,3700.0,26520.0,1.3,51.0,Malo auto,true,2005.0,Dizel
Mercedes-Benz,C 220,4500.0,310000.0,2.2,105.0,Limuzina,0,2001.0,Dizel
Volkswagen,Passat,9200.0,267000.0,1.9,77.0,,0,2006.0,Dizel
Volkswagen,Golf,9800.0,233000.0,1.6,77.0,Karavan,0,2011.0,Dizel
Renault,Megane,5950.0,280000.0,1.9,88.0,Kabriolet,true,2006.0,Dizel
Peugeot,3008,28500.0,211000.0,1.6,88.0,Monovolumen,0,2018.0,Dizel
Mercedes-Benz,E 200,23500.0,340000.0,2.2,100.0,Limuzina,true,2012.0,Dizel
Volkswagen,Passat,14900.0,260000.0,1.6,77.0,Karavan,0,2011.0,Dizel
BMW,316,12000.0,214000.0,2.0,85.0,Limuzina,true,2009.0,Dizel
Audi,A3,18750.0,235000.0,2.0,103.0,,false,2011.0,Dizel
Volkswagen,Passat Alltrack,34500.0,252250.0,2.0,104.0,Karavan,0,2017.0,Dizel
BMW,318,3500.0,270000.0,1.8,87.0,Limuzina,0,2001.0,Benzin
Renault,Laguna,2700.0,2500000.0,1.8,80.0,Limuzina,true,2001.0,Plin
Volkswagen,Golf,3800.0,248000.0,1.9,77.0,,0,2004.0,Dizel
Jeep,Patriot,14990.0,280000.0,2.0,103.0,SUV,true,2009.0,Dizel
Audi,A6,28500.0,259000.0,2.0,130.0,Karavan,0,2011.0,Dizel
Volkswagen,Golf,750.0,288888.0,1.3,40.0,,0,1984.0,Benzin
Mercedes-Benz,GLE 350,110000.0,83500.0,3.0,200.0,,0,2021.0,Dizel
Volkswagen,Tiguan,19900.0,193000.0,2.0,81.0,Terenac,0,2011.0,Dizel
Mercedes-Benz,C 250,18000.0,300000.0,2.2,150.0,,0,2010.0,Dizel
Land Rover,Discovery,35500.0,241000.0,2.2,110.0,Terenac,true,2015.0,Dizel
Kia,Sportage,17900.0,240000.0,1.7,85.0,,0,2013.0,Dizel
BMW,318,22000.0,295000.0,2.0,105.0,Limuzina,0,2012.0,Dizel
Volkswagen,Passat,16200.0,240530.0,1.6,77.0,Karavan,0,2012.0,Dizel
Seat,Ateca,11950.0,261903.0,1.6,77.0,,0,2013.0,Dizel
Škoda,Octavia,4599.0,320066.0,1.9,66.0,Karavan,0,2002.0,Dizel
Audi,A6,4999.0,342888.0,1.9,81.0,Limuzina,0,2000.0,Dizel
Škoda,Octavia,6300.0,303700.0,2.0,110.0,Karavan,0,2007.0,Benzin
Volkswagen,Passat,17500.0,246324.0,2.0,125.0,,0,2011.0,Dizel
